# f_(Hz) ASD(f)_(Hz^-0.5)
4.549881000000000313e+03 1.436335000000000036e-22
4.560368999999999687e+03 1.439674000000000113e-22
4.570881999999999607e+03 1.443020000000000054e-22
4.581418999999999869e+03 1.446373999999999973e-22
4.591979999999999563e+03 1.449736000000000105e-22
4.602565999999999804e+03 1.453105999999999980e-22
4.613176000000000386e+03 1.456482999999999953e-22
4.623810000000000400e+03 1.459867000000000024e-22
4.634469000000000051e+03 1.463259999999999953e-22
4.645153000000000247e+03 1.466659999999999980e-22
4.655860999999999876e+03 1.470067999999999985e-22
4.666594000000000051e+03 1.473483999999999968e-22
4.677350999999999658e+03 1.476907999999999929e-22
4.688134000000000015e+03 1.480338999999999988e-22
4.698940999999999804e+03 1.483778999999999905e-22
4.709773000000000138e+03 1.487225999999999920e-22
4.720630000000000109e+03 1.490680999999999913e-22
4.731512999999999920e+03 1.494143999999999884e-22
4.742420000000000073e+03 1.497615999999999947e-22
4.753351999999999862e+03 1.501097999999999983e-22
4.764310000000000400e+03 1.504582000000000014e-22
4.775292999999999665e+03 1.508076000000000017e-22
4.786301000000000386e+03 1.511579000000000113e-22
4.797333999999999833e+03 1.515089999999999951e-22
4.808394000000000233e+03 1.518609000000000003e-22
4.819478000000000065e+03 1.522136000000000032e-22
4.830587999999999738e+03 1.525671000000000040e-22
4.841724000000000160e+03 1.529214000000000025e-22
4.852885000000000218e+03 1.532764999999999988e-22
4.864072000000000116e+03 1.536323999999999930e-22
4.875284999999999854e+03 1.539891999999999964e-22
4.886524000000000342e+03 1.543467000000000096e-22
4.897787999999999556e+03 1.547051000000000086e-22
4.909078999999999724e+03 1.550643000000000053e-22
4.920395000000000437e+03 1.554244000000000114e-22
4.931738000000000284e+03 1.557852000000000038e-22
4.943106999999999971e+03 1.561469000000000054e-22
4.954502000000000407e+03 1.565094000000000048e-22
4.965922999999999774e+03 1.568727000000000021e-22
4.977371000000000095e+03 1.572369000000000086e-22
4.988845000000000255e+03 1.576018999999999893e-22
5.000345000000000255e+03 1.579676999999999914e-22
5.011872000000000298e+03 1.583344000000000028e-22
5.023426000000000386e+03 1.587018999999999884e-22
5.035006000000000313e+03 1.590703000000000069e-22
5.046613000000000284e+03 1.594394999999999996e-22
5.058247000000000298e+03 1.598094999999999901e-22
5.069907000000000153e+03 1.601803999999999899e-22
5.081594000000000051e+03 1.605521999999999989e-22
5.093309000000000196e+03 1.609246999999999943e-22
5.105050000000000182e+03 1.612982000000000104e-22
5.116818000000000211e+03 1.616725000000000008e-22
5.128613999999999578e+03 1.620477000000000005e-22
5.140435999999999694e+03 1.624236999999999979e-22
5.152286000000000058e+03 1.628006000000000047e-22
5.164163999999999760e+03 1.631783000000000092e-22
5.176068000000000211e+03 1.635568999999999995e-22
5.188000000000000000e+03 1.639363999999999991e-22
5.199960000000000036e+03 1.643166999999999964e-22
5.211947000000000116e+03 1.646979000000000031e-22
5.223962000000000444e+03 1.650799999999999954e-22
5.236003999999999905e+03 1.654629999999999971e-22
5.248074999999999818e+03 1.658467999999999966e-22
5.260172999999999774e+03 1.662315999999999933e-22
5.272298999999999978e+03 1.666172000000000113e-22
5.284453000000000429e+03 1.670036000000000036e-22
5.296634000000000015e+03 1.673909999999999931e-22
5.308844000000000051e+03 1.677792999999999919e-22
5.321082999999999629e+03 1.681683999999999885e-22
5.333349000000000160e+03 1.685585000000000059e-22
5.345644000000000233e+03 1.689493999999999975e-22
5.357966999999999643e+03 1.693411999999999984e-22
5.370318000000000211e+03 1.697339999999999966e-22
5.382698000000000320e+03 1.701275999999999925e-22
5.395105999999999767e+03 1.705220999999999978e-22
5.407542999999999665e+03 1.709176000000000002e-22
5.420009000000000015e+03 1.713139000000000005e-22
5.432502999999999702e+03 1.717111000000000100e-22
5.445025999999999840e+03 1.721092999999999933e-22
5.457578999999999724e+03 1.725084000000000093e-22
5.470159999999999854e+03 1.729082999999999996e-22
5.482770000000000437e+03 1.733092999999999987e-22
5.495408999999999651e+03 1.737110999999999955e-22
5.508077000000000226e+03 1.741138000000000016e-22
5.520774000000000342e+03 1.745175000000000050e-22
5.533501000000000204e+03 1.749220999999999941e-22
5.546256999999999607e+03 1.753275999999999925e-22
5.559042999999999665e+03 1.757340000000000002e-22
5.571858000000000175e+03 1.761414000000000051e-22
5.584702000000000226e+03 1.765496999999999958e-22
5.597576000000000022e+03 1.769590000000000072e-22
5.610479999999999563e+03 1.773692000000000044e-22
5.623412999999999556e+03 1.777803000000000108e-22
5.636377000000000407e+03 1.781923999999999910e-22
5.649369999999999891e+03 1.786054000000000040e-22
5.662393000000000029e+03 1.790193999999999907e-22
5.675445999999999913e+03 1.794343000000000102e-22
5.688529000000000451e+03 1.798502000000000034e-22
5.701643000000000029e+03 1.802670000000000059e-22
5.714786000000000058e+03 1.806846999999999942e-22
5.727960000000000036e+03 1.811034999999999911e-22
5.741164999999999964e+03 1.815231999999999974e-22
5.754399000000000342e+03 1.819437999999999894e-22
5.767664999999999964e+03 1.823654000000000022e-22
5.780961000000000240e+03 1.827882999999999996e-22
5.794287000000000262e+03 1.832115999999999959e-22
5.807644000000000233e+03 1.836360999999999889e-22
5.821032000000000153e+03 1.840616000000000027e-22
5.834451000000000022e+03 1.844880999999999902e-22
5.847900999999999840e+03 1.849155999999999984e-22
5.861381999999999607e+03 1.853439999999999924e-22
5.874894000000000233e+03 1.857734000000000072e-22
5.888436999999999898e+03 1.862037999999999957e-22
5.902011000000000422e+03 1.866352000000000049e-22
5.915615999999999985e+03 1.870676000000000114e-22
5.929252999999999702e+03 1.875009000000000037e-22
5.942921999999999571e+03 1.879353000000000047e-22
5.956621000000000095e+03 1.883707000000000029e-22
5.970353000000000065e+03 1.888070000000000104e-22
5.984115999999999985e+03 1.892444000000000031e-22
5.997911000000000058e+03 1.896827999999999930e-22
6.011737000000000080e+03 1.901220999999999922e-22
6.025595999999999549e+03 1.905625000000000002e-22
6.039485999999999876e+03 1.910039000000000053e-22
6.053408999999999651e+03 1.914463000000000078e-22
6.067363000000000284e+03 1.918897000000000074e-22
6.081350000000000364e+03 1.923341999999999923e-22
6.095368999999999687e+03 1.927796000000000100e-22
6.109420000000000073e+03 1.932260999999999893e-22
6.123503999999999905e+03 1.936735999999999894e-22
6.137619999999999891e+03 1.941221000000000103e-22
6.151769000000000233e+03 1.945716999999999929e-22
6.165949999999999818e+03 1.950222999999999962e-22
6.180163999999999760e+03 1.954738999999999967e-22
6.194411000000000058e+03 1.959266000000000060e-22
6.208689999999999600e+03 1.963802999999999890e-22
6.223002999999999702e+03 1.968349999999999928e-22
6.237347999999999956e+03 1.972908000000000053e-22
6.251726999999999862e+03 1.977475999999999915e-22
6.266139000000000124e+03 1.982055000000000099e-22
6.280583999999999833e+03 1.986644000000000021e-22
6.295061999999999898e+03 1.991244000000000030e-22
6.309573000000000320e+03 1.995854000000000012e-22
6.324118000000000393e+03 2.000475999999999960e-22
6.338697000000000116e+03 2.005107000000000001e-22
6.353309000000000196e+03 2.009748999999999894e-22
6.367954999999999927e+03 2.014402000000000110e-22
6.382635000000000218e+03 2.019065999999999942e-22
6.397347999999999956e+03 2.023739999999999982e-22
6.412095999999999549e+03 2.028425000000000109e-22
6.426877000000000407e+03 2.033121000000000089e-22
6.441693000000000211e+03 2.037827000000000041e-22
6.456542000000000371e+03 2.042544999999999959e-22
6.471426000000000386e+03 2.047273000000000085e-22
6.486344000000000051e+03 2.052012000000000064e-22
6.501296999999999571e+03 2.056761999999999894e-22
6.516283999999999651e+03 2.061521999999999932e-22
6.531305999999999585e+03 2.066293999999999937e-22
6.546362000000000080e+03 2.071077000000000029e-22
6.561453000000000429e+03 2.075870999999999973e-22
6.576578000000000429e+03 2.080674999999999890e-22
6.591738999999999578e+03 2.085491000000000009e-22
6.606935000000000400e+03 2.090317999999999979e-22
6.622164999999999964e+03 2.095154999999999922e-22
6.637430999999999585e+03 2.100004000000000068e-22
6.652731999999999971e+03 2.104864999999999944e-22
6.668068000000000211e+03 2.109736000000000029e-22
6.683439000000000306e+03 2.114617999999999966e-22
6.698845999999999549e+03 2.119512000000000104e-22
6.714287999999999556e+03 2.124417000000000095e-22
6.729766999999999825e+03 2.129333000000000173e-22
6.745279999999999745e+03 2.134259999999999868e-22
6.760829999999999927e+03 2.139199000000000000e-22
6.776414999999999964e+03 2.144149000000000219e-22
6.792036000000000058e+03 2.149110999999999935e-22
6.807694000000000415e+03 2.154082999999999858e-22
6.823386999999999716e+03 2.159068000000000099e-22
6.839117000000000189e+03 2.164063000000000076e-22
6.854881999999999607e+03 2.169070999999999900e-22
6.870684000000000196e+03 2.174088999999999932e-22
6.886523000000000138e+03 2.179119999999999810e-22
6.902398000000000138e+03 2.184161999999999776e-22
6.918310000000000400e+03 2.189216000000000179e-22
6.934257999999999811e+03 2.194279999999999848e-22
6.950243000000000393e+03 2.199355999999999955e-22
6.966265000000000327e+03 2.204444999999999909e-22
6.982323999999999614e+03 2.209544000000000070e-22
6.998420000000000073e+03 2.214656000000000077e-22
7.014552999999999884e+03 2.219779000000000172e-22
7.030722999999999956e+03 2.224915000000000113e-22
7.046930999999999585e+03 2.230062000000000142e-22
7.063176000000000386e+03 2.235219999999999788e-22
7.079457999999999629e+03 2.240391000000000220e-22
7.095778000000000247e+03 2.245574000000000149e-22
7.112135000000000218e+03 2.250768000000000166e-22
7.128529999999999745e+03 2.255974000000000149e-22
7.144962999999999738e+03 2.261192999999999979e-22
7.161434000000000196e+03 2.266422999999999897e-22
7.177943000000000211e+03 2.271664999999999781e-22
7.194489999999999782e+03 2.276919999999999982e-22
7.211074999999999818e+03 2.282185999999999800e-22
7.227698000000000320e+03 2.287464999999999934e-22
7.244359999999999673e+03 2.292756000000000036e-22
7.261060000000000400e+03 2.298058000000000225e-22
7.277797999999999774e+03 2.303372999999999790e-22
7.294574999999999818e+03 2.308701000000000142e-22
7.311390999999999622e+03 2.314040000000000112e-22
7.328244999999999891e+03 2.319391999999999928e-22
7.345139000000000124e+03 2.324756000000000181e-22
7.362070999999999913e+03 2.330131999999999930e-22
7.379042000000000371e+03 2.335520999999999997e-22
7.396052999999999884e+03 2.340922000000000030e-22
7.413101999999999862e+03 2.346335999999999910e-22
7.430190999999999804e+03 2.351762000000000227e-22
7.447319999999999709e+03 2.357200000000000041e-22
7.464488000000000284e+03 2.362651000000000172e-22
7.481694999999999709e+03 2.368113999999999799e-22
7.498942000000000007e+03 2.373590000000000213e-22
7.516229000000000269e+03 2.379079000000000004e-22
7.533555999999999585e+03 2.384580000000000232e-22
7.550921999999999571e+03 2.390093999999999836e-22
7.568328999999999724e+03 2.395621000000000227e-22
7.585775999999999840e+03 2.401160000000000115e-22
7.603262999999999920e+03 2.406711999999999849e-22
7.620789999999999964e+03 2.412276999999999901e-22
7.638358000000000175e+03 2.417853999999999919e-22
7.655966000000000349e+03 2.423443999999999784e-22
7.673614999999999782e+03 2.429047999999999845e-22
7.691304000000000087e+03 2.434663999999999873e-22
7.709034999999999854e+03 2.440293000000000218e-22
7.726805999999999585e+03 2.445934000000000060e-22
7.744618000000000393e+03 2.451589000000000098e-22
7.762470999999999549e+03 2.457256999999999983e-22
7.780364999999999782e+03 2.462938000000000184e-22
7.798301000000000386e+03 2.468632000000000232e-22
7.816278000000000247e+03 2.474339000000000127e-22
7.834296000000000276e+03 2.480058999999999868e-22
7.852355999999999767e+03 2.485792999999999806e-22
7.870457999999999629e+03 2.491539000000000181e-22
7.888600999999999658e+03 2.497298999999999812e-22
7.906786000000000058e+03 2.503072000000000230e-22
7.925012999999999920e+03 2.508858000000000025e-22
7.943282000000000153e+03 2.514657000000000136e-22
7.961592999999999847e+03 2.520469999999999974e-22
7.979947000000000116e+03 2.526296000000000128e-22
7.998342999999999847e+03 2.532136000000000008e-22
8.016780999999999949e+03 2.537989000000000206e-22
8.035261000000000422e+03 2.543856000000000130e-22
8.053783999999999651e+03 2.549735999999999900e-22
8.072350000000000364e+03 2.555628999999999987e-22
8.090958999999999833e+03 2.561535999999999800e-22
8.109610999999999876e+03 2.567456999999999810e-22
8.128305000000000291e+03 2.573391000000000137e-22
8.147042999999999665e+03 2.579341999999999829e-22
8.165823999999999614e+03 2.585300000000000089e-22
8.184648000000000138e+03 2.591276000000000065e-22
8.203514999999999418e+03 2.597264999999999887e-22
8.222425999999999476e+03 2.603267999999999906e-22
8.241380999999999403e+03 2.609283999999999772e-22
8.260379000000000815e+03 2.615315000000000183e-22
8.279422000000000480e+03 2.621358999999999972e-22
8.298507999999999811e+03 2.627416999999999956e-22
8.317638000000000829e+03 2.633489000000000138e-22
8.336811999999999898e+03 2.639575000000000045e-22
8.356030000000000655e+03 2.645675000000000149e-22
8.375292999999999665e+03 2.651788999999999979e-22
8.394600000000000364e+03 2.657917000000000006e-22
8.413950999999999112e+03 2.664060000000000109e-22
8.433347999999999956e+03 2.670216000000000058e-22
8.452789000000000669e+03 2.676387000000000084e-22
8.472273999999999432e+03 2.682570999999999956e-22
8.491805000000000291e+03 2.688769999999999905e-22
8.511379999999999200e+03 2.694983000000000050e-22
8.531001000000000204e+03 2.701210999999999801e-22
8.550666999999999462e+03 2.707453000000000218e-22
8.570379000000000815e+03 2.713708999999999892e-22
8.590135000000000218e+03 2.719979000000000232e-22
8.609938000000000102e+03 2.726264000000000179e-22
8.629784999999999854e+03 2.732564000000000201e-22
8.649679000000000087e+03 2.738877999999999950e-22
8.669619000000000597e+03 2.745205999999999896e-22
8.689603999999999360e+03 2.751548999999999917e-22
8.709636000000000422e+03 2.757907000000000015e-22
8.729713999999999942e+03 2.764278999999999839e-22
8.749837999999999738e+03 2.770666000000000209e-22
8.770007999999999811e+03 2.777066999999999836e-22
8.790225000000000364e+03 2.783483999999999888e-22
8.810488999999999578e+03 2.789915000000000137e-22
8.830799000000000888e+03 2.796360000000000113e-22
8.851156000000000859e+03 2.802821000000000044e-22
8.871559999999999491e+03 2.809297000000000051e-22
8.892011000000000422e+03 2.815786999999999785e-22
8.912509000000000015e+03 2.822292000000000065e-22
8.933055000000000291e+03 2.828812999999999831e-22
8.953647999999999229e+03 2.835347999999999793e-22
8.974288000000000466e+03 2.841897999999999831e-22
8.994976000000000568e+03 2.848463999999999825e-22
9.015710999999999331e+03 2.855044000000000016e-22
9.036495000000000800e+03 2.861640000000000163e-22
9.057325999999999112e+03 2.868250999999999915e-22
9.078204999999999927e+03 2.874877000000000214e-22
9.099132999999999811e+03 2.881518000000000119e-22
9.120108000000000175e+03 2.888174000000000101e-22
9.141131999999999607e+03 2.894846000000000038e-22
9.162204999999999927e+03 2.901533999999999931e-22
9.183325999999999112e+03 2.908236000000000020e-22
9.204495999999999185e+03 2.914954000000000065e-22
9.225713999999999942e+03 2.921687000000000187e-22
9.246981999999999971e+03 2.928435999999999794e-22
9.268298000000000684e+03 2.935200999999999827e-22
9.289664000000000669e+03 2.941980999999999936e-22
9.311078999999999724e+03 2.948777000000000002e-22
9.332542999999999665e+03 2.955588000000000143e-22
9.354057000000000698e+03 2.962414999999999770e-22
9.375620000000000800e+03 2.969257999999999823e-22
9.397233000000000175e+03 2.976115999999999953e-22
9.418896000000000640e+03 2.982990000000000038e-22
9.440609000000000378e+03 2.989880000000000079e-22
