# f_(Hz) PSD(f)_(Hz^-1)
4.216965000000000146e+03 1.769767266276000052e-44
4.226685999999999694e+03 1.778014230083999931e-44
4.236430000000000291e+03 1.786301748676000366e-44
4.246195999999999913e+03 1.794624612495999925e-44
4.255984000000000378e+03 1.802988304516000346e-44
4.265795000000000073e+03 1.811390282641000148e-44
4.275628999999999905e+03 1.819830678120999637e-44
4.285484999999999673e+03 1.828309622500000247e-44
4.295363999999999578e+03 1.836829958208999938e-44
4.305265999999999622e+03 1.845386402500000098e-44
4.315190999999999804e+03 1.853984515320999917e-44
4.325137999999999920e+03 1.862621718840999627e-44
4.335109000000000378e+03 1.871298146115999963e-44
4.345101999999999862e+03 1.880016672768999900e-44
4.355118999999999687e+03 1.888771954275999972e-44
4.365158000000000357e+03 1.897569615529000148e-44
4.375220999999999549e+03 1.906409809983999855e-44
4.385306999999999789e+03 1.915287155720999815e-44
4.395416000000000167e+03 1.924207316963999775e-44
4.405548999999999978e+03 1.933170448225000050e-44
4.415703999999999724e+03 1.942171129923999835e-44
4.425884000000000015e+03 1.951215065881000122e-44
4.436086000000000240e+03 1.960302411663999871e-44
4.446313000000000102e+03 1.969430516496000171e-44
4.456561999999999898e+03 1.978599517128999882e-44
4.466836000000000240e+03 1.987812370403999923e-44
4.477132999999999811e+03 1.997066406976000141e-44
4.487453999999999724e+03 2.006364597443999951e-44
4.497797999999999774e+03 2.015704260024999818e-44
4.508167000000000371e+03 2.025088379136000219e-44
4.518559000000000196e+03 2.034517113225000137e-44
4.528975999999999658e+03 2.043987761761000069e-44
4.539416000000000167e+03 2.053500464015999704e-44
4.549881000000000313e+03 2.063058232225000194e-44
4.560368999999999687e+03 2.072661226276000282e-44
4.570881999999999607e+03 2.082306720400000194e-44
4.581418999999999869e+03 2.091997747875999958e-44
4.591979999999999563e+03 2.101734469696000309e-44
4.602565999999999804e+03 2.111517047235999858e-44
4.613176000000000386e+03 2.121342729288999808e-44
4.623810000000000400e+03 2.131211657689000053e-44
4.634469000000000051e+03 2.141129827599999864e-44
4.645153000000000247e+03 2.151091555599999850e-44
4.655860999999999876e+03 2.161099924623999838e-44
4.666594000000000051e+03 2.171155098255999933e-44
4.677350999999999658e+03 2.181257240463999859e-44
4.688134000000000015e+03 2.191403554920999922e-44
4.698940999999999804e+03 2.201600120840999753e-44
4.709773000000000138e+03 2.211841175075999784e-44
4.720630000000000109e+03 2.222129843760999649e-44
4.731512999999999920e+03 2.232466292735999559e-44
4.742420000000000073e+03 2.242853683455999817e-44
4.753351999999999862e+03 2.253295205604000034e-44
4.764310000000000400e+03 2.263766994724000176e-44
4.775292999999999665e+03 2.274293221775999829e-44
4.786301000000000386e+03 2.284871073241000579e-44
4.797333999999999833e+03 2.295497708099999664e-44
4.808394000000000233e+03 2.306173294880999869e-44
4.819478000000000065e+03 2.316898002495999869e-44
4.830587999999999738e+03 2.327672000241000198e-44
4.841724000000000160e+03 2.338495457796000265e-44
4.852885000000000218e+03 2.349368545224999846e-44
4.864072000000000116e+03 2.360291432975999585e-44
4.875284999999999854e+03 2.371267371663999767e-44
4.886524000000000342e+03 2.382290380089000344e-44
4.897787999999999556e+03 2.393366796601000302e-44
4.909078999999999724e+03 2.404493713449000347e-44
4.920395000000000437e+03 2.415674411536000587e-44
4.931738000000000284e+03 2.426902853904000148e-44
4.943106999999999971e+03 2.438185437961000120e-44
4.954502000000000407e+03 2.449519228836000064e-44
4.965922999999999774e+03 2.460904400529000166e-44
4.977371000000000095e+03 2.472344272161000176e-44
4.988845000000000255e+03 2.483835888360999846e-44
5.000345000000000255e+03 2.495379424328999828e-44
5.011872000000000298e+03 2.506978222336000043e-44
5.023426000000000386e+03 2.518629306360999878e-44
5.035006000000000313e+03 2.530336034209000016e-44
5.046613000000000284e+03 2.542095416024999908e-44
5.058247000000000298e+03 2.553907629024999771e-44
5.069907000000000153e+03 2.565776054415999720e-44
5.081594000000000051e+03 2.577700892484000046e-44
5.093309000000000196e+03 2.589675907008999734e-44
5.105050000000000182e+03 2.601710932324000270e-44
5.116818000000000211e+03 2.613799725625000194e-44
5.128613999999999578e+03 2.625945707528999916e-44
5.140435999999999694e+03 2.638145832168999967e-44
5.152286000000000058e+03 2.650403536036000189e-44
5.164163999999999760e+03 2.662715759089000516e-44
5.176068000000000211e+03 2.675085953760999856e-44
5.188000000000000000e+03 2.687514324495999750e-44
5.199960000000000036e+03 2.699997789888999870e-44
5.211947000000000116e+03 2.712539826441000088e-44
5.223962000000000444e+03 2.725140639999999822e-44
5.236003999999999905e+03 2.737800436900000054e-44
5.248074999999999818e+03 2.750516107023999661e-44
5.260172999999999774e+03 2.763294483855999616e-44
5.272298999999999978e+03 2.776129133584000175e-44
5.284453000000000429e+03 2.789020241295999884e-44
5.296634000000000015e+03 2.801974688099999830e-44
5.308844000000000051e+03 2.814989350848999585e-44
5.321082999999999629e+03 2.828061075855999637e-44
5.333349000000000160e+03 2.841196792225000095e-44
5.345644000000000233e+03 2.854389976036000025e-44
5.357966999999999643e+03 2.867644201744000056e-44
5.370318000000000211e+03 2.880963075600000033e-44
5.382698000000000320e+03 2.894340028175999845e-44
5.395105999999999767e+03 2.907778658841000098e-44
5.407542999999999665e+03 2.921282598975999982e-44
5.420009000000000015e+03 2.934845233321000162e-44
5.432502999999999702e+03 2.948470186321000248e-44
5.445025999999999840e+03 2.962161114648999795e-44
5.457578999999999724e+03 2.975914807056000103e-44
5.470159999999999854e+03 2.989728020888999947e-44
5.482770000000000437e+03 3.003611346648999910e-44
5.495408999999999651e+03 3.017554626321000025e-44
5.508077000000000226e+03 3.031561535044000142e-44
5.520774000000000342e+03 3.045635780625000095e-44
5.533501000000000204e+03 3.059774106840999939e-44
5.546256999999999607e+03 3.073976732175999885e-44
5.559042999999999665e+03 3.088243875600000212e-44
5.571858000000000175e+03 3.102579279396000247e-44
5.584702000000000226e+03 3.116979657009000018e-44
5.597576000000000022e+03 3.131448768100000015e-44
5.610479999999999563e+03 3.145983310864000003e-44
5.623412999999999556e+03 3.160583506809000289e-44
5.636377000000000407e+03 3.175253141775999619e-44
5.649369999999999891e+03 3.189988890915999931e-44
5.662393000000000029e+03 3.204794557635999422e-44
5.675445999999999913e+03 3.219666801649000481e-44
5.688529000000000451e+03 3.234609444004000200e-44
5.701643000000000029e+03 3.249619128899999984e-44
5.714786000000000058e+03 3.264696081408999650e-44
5.727960000000000036e+03 3.279847771224999464e-44
5.741164999999999964e+03 3.295067213823999822e-44
5.754399000000000342e+03 3.310354635843999435e-44
5.767664999999999964e+03 3.325713911716000195e-44
5.780961000000000240e+03 3.341156261689000014e-44
5.794287000000000262e+03 3.356649037455999729e-44
5.807644000000000233e+03 3.372221722320999805e-44
5.821032000000000153e+03 3.387867259455999864e-44
5.834451000000000022e+03 3.403585904160999719e-44
5.847900999999999840e+03 3.419377912335999914e-44
5.861381999999999607e+03 3.435239833599999509e-44
5.874894000000000233e+03 3.451175614756000311e-44
5.888436999999999898e+03 3.467185513443999754e-44
5.902011000000000422e+03 3.483269787903999986e-44
5.915615999999999985e+03 3.499428696976000400e-44
5.929252999999999702e+03 3.515658750081000243e-44
5.942921999999999571e+03 3.531967698609000206e-44
5.956621000000000095e+03 3.548352061849000148e-44
5.970353000000000065e+03 3.564808324900000258e-44
5.984115999999999985e+03 3.581344293136000117e-44
5.997911000000000058e+03 3.597956461583999852e-44
6.011737000000000080e+03 3.614641290840999627e-44
6.025595999999999549e+03 3.631406640624999848e-44
6.039485999999999876e+03 3.648248981521000439e-44
6.053408999999999651e+03 3.665168578369000131e-44
6.067363000000000284e+03 3.682165696609000373e-44
6.081350000000000364e+03 3.699244448963999797e-44
6.095368999999999687e+03 3.716397417616000389e-44
6.109420000000000073e+03 3.733632572120999502e-44
6.123503999999999905e+03 3.750946333695999406e-44
6.137619999999999891e+03 3.768338970841000546e-44
6.151769000000000233e+03 3.785814644088999627e-44
6.165949999999999818e+03 3.803369749728999646e-44
6.180163999999999760e+03 3.821004558121000075e-44
6.194411000000000058e+03 3.838723258756000182e-44
6.208689999999999600e+03 3.856522222808999752e-44
6.223002999999999702e+03 3.874401722499999776e-44
6.237347999999999956e+03 3.892365976464000042e-44
6.251726999999999862e+03 3.910411330575999663e-44
6.266139000000000124e+03 3.928542023025000346e-44
6.280583999999999833e+03 3.946754382736000116e-44
6.295061999999999898e+03 3.965052667536000359e-44
6.309573000000000320e+03 3.983433189316000251e-44
6.324118000000000393e+03 4.001904226575999667e-44
6.338697000000000116e+03 4.020454081448999965e-44
6.353309000000000196e+03 4.039091043000999420e-44
6.367954999999999927e+03 4.057815417604000461e-44
6.382635000000000218e+03 4.076627512355999904e-44
6.397347999999999956e+03 4.095523587599999853e-44
6.412095999999999549e+03 4.114507980625000403e-44
6.426877000000000407e+03 4.133581000641000144e-44
6.441693000000000211e+03 4.152738881929000253e-44
6.456542000000000371e+03 4.171990077024999690e-44
6.471426000000000386e+03 4.191326736529000326e-44
6.486344000000000051e+03 4.210753248144000165e-44
6.501296999999999571e+03 4.230269924643999795e-44
6.516283999999999651e+03 4.249872956483999598e-44
6.531305999999999585e+03 4.269570894435999959e-44
6.546362000000000080e+03 4.289359939928999955e-44
6.561453000000000429e+03 4.309240408641000125e-44
6.576578000000000429e+03 4.329208455624999758e-44
6.591738999999999578e+03 4.349272711080999873e-44
6.606935000000000400e+03 4.369429341123999857e-44
6.622164999999999964e+03 4.389674474024999683e-44
6.637430999999999585e+03 4.410016800016000451e-44
6.652731999999999971e+03 4.430456668224999723e-44
6.668068000000000211e+03 4.450985989696000198e-44
6.683439000000000306e+03 4.471609285923999618e-44
6.698845999999999549e+03 4.492331118144000532e-44
6.714287999999999556e+03 4.513147589889000762e-44
6.729766999999999825e+03 4.534059024889000639e-44
6.745279999999999745e+03 4.555065747599999858e-44
6.760829999999999927e+03 4.576172361600999633e-44
6.776414999999999964e+03 4.597374934201001093e-44
6.792036000000000058e+03 4.618678090320999637e-44
6.807694000000000415e+03 4.640073570888999668e-44
6.823386999999999716e+03 4.661574628624000828e-44
6.839117000000000189e+03 4.683168667969000587e-44
6.854881999999999607e+03 4.704869003040999806e-44
6.870684000000000196e+03 4.726662979920999775e-44
6.886523000000000138e+03 4.748563974399998777e-44
6.902398000000000138e+03 4.770563642243999301e-44
6.918310000000000400e+03 4.792666694656001020e-44
6.934257999999999811e+03 4.814864718399999285e-44
6.950243000000000393e+03 4.837166814735999637e-44
6.966265000000000327e+03 4.859577758024999138e-44
6.982323999999999614e+03 4.882084687935999816e-44
6.998420000000000073e+03 4.904701198335999870e-44
7.014552999999999884e+03 4.927418808841000994e-44
7.030722999999999956e+03 4.950246757225000162e-44
7.046930999999999585e+03 4.973176523844000324e-44
7.063176000000000386e+03 4.996208448399999295e-44
7.079457999999999629e+03 5.019351832881001283e-44
7.095778000000000247e+03 5.042602589476000834e-44
7.112135000000000218e+03 5.065956589824000524e-44
7.128529999999999745e+03 5.089418688676001034e-44
7.144962999999999738e+03 5.112993783248999693e-44
7.161434000000000196e+03 5.136673214928999956e-44
7.177943000000000211e+03 5.160461872224999459e-44
7.194489999999999782e+03 5.184364686399999602e-44
7.211074999999999818e+03 5.208372938595999571e-44
7.227698000000000320e+03 5.232496126224999865e-44
7.244359999999999673e+03 5.256730075535999712e-44
7.261060000000000400e+03 5.281070571364000937e-44
7.277797999999999774e+03 5.305527177128999041e-44
7.294574999999999818e+03 5.330100307401000367e-44
7.311390999999999622e+03 5.354781121600000505e-44
7.328244999999999891e+03 5.379579249663999422e-44
7.345139000000000124e+03 5.404490459536001331e-44
7.362070999999999913e+03 5.429515137424000137e-44
7.379042000000000371e+03 5.454658341441000406e-44
7.396052999999999884e+03 5.479915810084000410e-44
7.413101999999999862e+03 5.505292624895999753e-44
7.430190999999999804e+03 5.530784504644001444e-44
7.447319999999999709e+03 5.556391840000000240e-44
7.464488000000000284e+03 5.582119747801001137e-44
7.481694999999999709e+03 5.607963916995999306e-44
7.498942000000000007e+03 5.633929488100001352e-44
7.516229000000000269e+03 5.660016888240999705e-44
7.533555999999999585e+03 5.686221776400001054e-44
7.550921999999999571e+03 5.712549328835999153e-44
7.568328999999999724e+03 5.738999975641000640e-44
7.585775999999999840e+03 5.765569345600000498e-44
7.603262999999999920e+03 5.792262650943998871e-44
7.620789999999999964e+03 5.819080324728999685e-44
7.638358000000000175e+03 5.846017965315999822e-44
7.655966000000000349e+03 5.873080821135999180e-44
7.673614999999999782e+03 5.900274186303999137e-44
7.691304000000000087e+03 5.927588792895999508e-44
7.709034999999999854e+03 5.955029925849001033e-44
7.726805999999999585e+03 5.982593132356000252e-44
7.744618000000000393e+03 6.010288624921000186e-44
7.762470999999999549e+03 6.038111964048999837e-44
7.780364999999999782e+03 6.066063591844000501e-44
7.798301000000000386e+03 6.094143951424001496e-44
7.816278000000000247e+03 6.122353486921000162e-44
7.834296000000000276e+03 6.150692643480999830e-44
7.852355999999999767e+03 6.179166838848998884e-44
7.870457999999999629e+03 6.207766588521001137e-44
7.888600999999999658e+03 6.236502295400999388e-44
7.906786000000000058e+03 6.265369437184000756e-44
7.925012999999999920e+03 6.294368464164000449e-44
7.943282000000000153e+03 6.323499827649000659e-44
7.961592999999999847e+03 6.352769020899999428e-44
7.979947000000000116e+03 6.382171479616000211e-44
7.998342999999999847e+03 6.411712722495999824e-44
8.016780999999999949e+03 6.441388164121001235e-44
8.035261000000000422e+03 6.471203348736000715e-44
8.053783999999999651e+03 6.501153669695999070e-44
8.072350000000000364e+03 6.531239585640999897e-44
8.090958999999999833e+03 6.561466679295998506e-44
8.109610999999999876e+03 6.591835446848998941e-44
8.128305000000000291e+03 6.622341238881000952e-44
8.147042999999999665e+03 6.653005152963999378e-44
8.165823999999999614e+03 6.683776090000000391e-44
8.184648000000000138e+03 6.714711308176000759e-44
8.203514999999999418e+03 6.745785480224999614e-44
8.222425999999999476e+03 6.777004279823999110e-44
8.241380999999999403e+03 6.808362992655998748e-44
8.260379000000000815e+03 6.839872549225001187e-44
8.279422000000000480e+03 6.871523006880999553e-44
8.298507999999999811e+03 6.903320091888999815e-44
8.317638000000000829e+03 6.935264313121000690e-44
8.336811999999999898e+03 6.967356180625000439e-44
8.356030000000000655e+03 6.999596205625000842e-44
8.375292999999999665e+03 7.031984900521000232e-44
8.394600000000000364e+03 7.064522778889000464e-44
8.413950999999999112e+03 7.097215683600000545e-44
8.433347999999999956e+03 7.130053486655999964e-44
8.452789000000000669e+03 7.163047373769000634e-44
8.472273999999999432e+03 7.196187170040999479e-44
8.491805000000000291e+03 7.229484112899999471e-44
8.511379999999999200e+03 7.262933370289000442e-44
8.531001000000000204e+03 7.296540866520999282e-44
8.550666999999999462e+03 7.330301747209000878e-44
8.570379000000000815e+03 7.364216536680999464e-44
8.590135000000000218e+03 7.398285760441001752e-44
8.609938000000000102e+03 7.432515397696001022e-44
8.629784999999999854e+03 7.466906014096000800e-44
8.649679000000000087e+03 7.501452698883999972e-44
8.669619000000000597e+03 7.536155982435998936e-44
8.689603999999999360e+03 7.571021899401000025e-44
8.709636000000000422e+03 7.606051020649000423e-44
8.729713999999999942e+03 7.641238389840999224e-44
8.749837999999999738e+03 7.676590083556001627e-44
